category,osm_id,osm_type,lat,lon,name,amenity,healthcare,operator,capacity,beds,emergency,phone,website,priority
hospitals,364650995,node,13.0211808,80.1858412,MIOT International,hospital,hospital,,,,,044 4200 2288,https://www.miotinternational.com/,medium
hospitals,367795605,node,13.0122733,80.196428,St. Thomas Hospital,hospital,hospital,,,,,,,medium
hospitals,370319221,node,13.0645397,80.243327,Apollo Pharmacy,pharmacy,pharmacy,,,,,,,medium
hospitals,370967673,node,13.009781,80.1949734,Unnamed,hospital,hospital,,,,,,,medium
hospitals,375668400,node,13.0293624,80.2440921,Venkataeswara Hospitals,hospital,hospital,,,,,,,medium
hospitals,378692897,node,13.0348418,80.2555018,Appolo,pharmacy,pharmacy,,,,,,,medium
hospitals,378692901,node,13.0386303,80.2517685,Sugam,pharmacy,pharmacy,,,,,,,medium
hospitals,378692904,node,13.039551,80.2502927,Sugam,pharmacy,pharmacy,,,,,,,medium
hospitals,378692907,node,13.0402754,80.2500307,Unnamed,pharmacy,pharmacy,,,,,,,medium
hospitals,378692910,node,13.0399682,80.2503287,Unnamed,doctors,doctor,,,,,,,medium
hospitals,378692913,node,13.0406602,80.2505675,Unnamed,doctors,doctor,,,,,,,medium
hospitals,442508332,node,12.9653846,80.2067733,Sarswathi Hospital,hospital,hospital,,,,,,,medium
hospitals,454206816,node,12.9881164,79.9704068,SVCE Clinic,pharmacy,pharmacy,,,,,,,medium
hospitals,459635161,node,13.05244,80.2041657,Apollo Clinic & Pharmacy,hospital,hospital,,,,,,,medium
hospitals,459642871,node,13.0540717,80.2040147,Abhirami Medicals,pharmacy,pharmacy,,,,,,,medium
hospitals,459648701,node,13.0483819,80.2070144,Vijaya Heart Centre,hospital,hospital,,,,,,,medium
hospitals,540658116,node,13.1181104,80.1499411,B.M.Orthopaedic Hospital,hospital,,,,,,,,medium
hospitals,560212205,node,12.9448586,80.1401655,Unnamed,pharmacy,pharmacy,,,,,,,medium
hospitals,560603709,node,12.9464913,80.1381423,Unnamed,pharmacy,pharmacy,,,,,,,medium
hospitals,560603714,node,12.9463512,80.1384651,Sreedevi,pharmacy,pharmacy,,,,,,,medium
hospitals,560636411,node,12.9459548,80.1382264,maduvai,pharmacy,pharmacy,,,,,,,medium
hospitals,582437601,node,12.94317,80.133977,Balaji scan,doctors,doctor,,,,,,,medium
hospitals,582775120,node,12.9515234,80.1423983,Nazeer,pharmacy,pharmacy,,,,,,,medium
hospitals,591555028,node,12.9447938,80.1405596,skandan nursing home,hospital,hospital,,,,,,,medium
hospitals,595662363,node,13.0570316,80.1939439,Geetha Pharmacy,pharmacy,pharmacy,,,,,,,medium
hospitals,595706154,node,13.0495316,80.211027,"Vasan Eye Care Hospital, Vadapalani",hospital,hospital,,,,,,,medium
hospitals,597590621,node,13.0571293,80.1942138,JJ Hospital,hospital,hospital,,,,,,,medium
hospitals,928070924,node,13.04426,80.2272823,Unnamed,pharmacy,pharmacy,,,,,,,medium
hospitals,934857903,node,13.039837,80.1859118,MedPlus,pharmacy,pharmacy,,,,,,,medium
hospitals,941471945,node,13.0750445,80.2151198,Appasamy Hospital,hospital,hospital,Appasamy Hospital,,,,,,medium
hospitals,941611681,node,13.073239,80.2148826,Appasamy Hospital,hospital,hospital,,,,,,,medium
hospitals,941621037,node,13.0892073,80.2178866,Appolo Clinic,hospital,hospital,,,,,,,medium
hospitals,968292927,node,12.8789559,80.0802579,Unnamed,pharmacy,pharmacy,,,,,,,medium
hospitals,983957837,node,12.965059,80.128212,"Sankara Eye Hospital, Kanchipuram",hospital,hospital,,,,,,,medium
hospitals,992583956,node,13.0529181,80.2039631,Om Medicals,hospital,hospital,,,,,,,medium
hospitals,992584083,node,13.0529181,80.2039636,Unnamed,pharmacy,pharmacy,,,,,,,medium
hospitals,1015571498,node,13.0331325,80.1810857,Srm Speciality Hospital,hospital,hospital,,,,,,,medium
hospitals,1015571601,node,13.0321291,80.1801201,SRM Dental Hospital,hospital,hospital,,,,,,,medium
hospitals,1018359157,node,13.029475,80.2539531,Apollo,pharmacy,pharmacy,,,,,,,medium
hospitals,1067496698,node,13.0279792,80.2638653,Capz and Tabz,pharmacy,pharmacy,,,,,,,medium
hospitals,1127285905,node,13.0554597,80.2118365,Aakash Fertility Centre & Hospital,hospital,hospital,,,,,,,medium
hospitals,1129195836,node,12.9445695,80.1210689,Unnamed,hospital,,,,,,,,medium
hospitals,1152858038,node,13.0508335,80.2434416,Rajan Eye Care Hospital,hospital,hospital,,,,,2834 0500/0300,https://rajaneyecare.com/,medium
hospitals,1182739082,node,13.1635998,80.2435516,MMC Govenment Hospital,hospital,,,,,,,,medium
hospitals,1185699253,node,13.1174941,80.1008132,Avadi Hospital,hospital,hospital,,,,,,,medium
hospitals,1315895438,node,13.0583046,80.211745,sree dhanalakshmi family clinic,hospital,,,,,,,,medium
hospitals,1330439616,node,12.9267155,80.2028228,Unnamed,pharmacy,pharmacy,,,,,,,medium
hospitals,1446415367,node,12.9663879,80.2474724,Bhadra Homeo,hospital,,,,,,,,medium
hospitals,1450869068,node,12.9738813,80.2581824,Meiyappan Medicals,pharmacy,pharmacy,,,,,,,medium
hospitals,1467471239,node,13.1417058,80.2371106,Ganapathy medicals,pharmacy,pharmacy,,,,,,,medium
hospitals,1472969165,node,13.0626045,80.2305209,Amma Hospital,hospital,hospital,,,,yes,,,critical
hospitals,1474055555,node,13.0787952,80.2405731,Right Hospitals,hospital,hospital,,,,yes,,,critical
hospitals,1560720462,node,13.0015307,80.2552541,Vasan Eye Care Hospital,hospital,hospital,,,,no,,,critical
hospitals,1597151538,node,13.0584072,80.2011738,Unnamed,hospital,,,,,,,,medium
hospitals,1621246558,node,13.1187083,80.1572422,Ashwini Eye Care,hospital,,,,,no,,,critical
hospitals,1640625235,node,12.9809069,80.2289781,Unnamed,pharmacy,pharmacy,,,,,,,medium
hospitals,1666841790,node,12.9294425,80.2029696,Saravana Medicals,pharmacy,pharmacy,,,,,,,medium
hospitals,1693548862,node,12.9214528,80.1665633,Sai Pharmacy,pharmacy,pharmacy,,,,,,,medium
hospitals,1697808540,node,13.0266818,80.270192,Periyandaver Pharmacy,pharmacy,pharmacy,,,,,,,medium
hospitals,1764130037,node,12.970622,80.2182562,Jayanthi Enterprise,pharmacy,pharmacy,,,,,,,medium
hospitals,1789987574,node,12.9799192,80.2044922,Prime Care Nursing Home,hospital,hospital,,,,,,,medium
hospitals,1833926660,node,13.0575206,80.127824,ACS Medical College And Hospital,hospital,,,,,yes,,,critical
hospitals,1895925529,node,12.94626,80.1970939,S L V Medicals,pharmacy,pharmacy,,,,,,,medium
hospitals,1896330825,node,13.1340563,80.1037102,Unnamed,hospital,,,,,,,,medium
hospitals,1896330827,node,13.1333249,80.1033668,Unnamed,hospital,,,,,,,,medium
hospitals,1921334902,node,12.9796042,80.1880567,Apollo Pharmacy,pharmacy,pharmacy,,,,,,,medium
hospitals,1926719654,node,12.9810527,80.1882119,Gokul Medicals,pharmacy,pharmacy,,,,,,,medium
hospitals,1948616260,node,13.0677233,80.2050055,Apollo Free Emergency Clinic,hospital,,,,,,,,medium
hospitals,1948616269,node,13.0677514,80.2050048,Apollo Pharmacy,pharmacy,pharmacy,,,,,,,medium
hospitals,1949461735,node,12.9486148,80.1852727,Unnamed,pharmacy,pharmacy,,,,,,,medium
hospitals,1955943159,node,13.0385656,80.2165845,Agarwal Hospital,hospital,hospital,,,,,,,medium
hospitals,1955943164,node,13.0346459,80.2163029,Rajan Opticals,pharmacy,pharmacy,,,,,,,medium
hospitals,1955943166,node,13.0385891,80.2166274,Agarwal,pharmacy,pharmacy,,,,,,,medium
hospitals,1957903721,node,13.0849671,80.2004752,Senthil Nursing Home,hospital,hospital,,,,,,,medium
hospitals,1957904106,node,13.0868667,80.1991661,I K Hospital,hospital,hospital,,,,,,,medium
hospitals,1979247767,node,12.9730642,80.1339663,B.P. Jain Hospital (Sri Sankara Health Centre),hospital,hospital,,,,yes,,,critical
hospitals,1993266486,node,12.9800456,80.2286587,Ortho clinic,hospital,hospital,,,,,,,medium
hospitals,2053800296,node,12.9464081,80.1950005,Unnamed,pharmacy,pharmacy,,,,,,,medium
hospitals,2053800304,node,12.9482745,80.1996675,Unnamed,pharmacy,pharmacy,,,,,,,medium
hospitals,2072479943,node,13.0358564,80.1644897,JK Hospital,hospital,,,,,no,,,critical
hospitals,2086712439,node,12.9559409,80.1855637,Unnamed,hospital,hospital,,,,,,,medium
hospitals,2086712440,node,12.9557845,80.1855889,Unnamed,pharmacy,pharmacy,,,,,,,medium
hospitals,2120763195,node,12.9933638,80.2009134,SP Hospital,hospital,hospital,,,,yes,,,critical
hospitals,2124734395,node,12.9321684,80.2337388,Fourtts India Laboratories,hospital,,,,,,,,medium
hospitals,2125931950,node,12.7960843,80.2155228,Chettinadu Hospital & Research Institute,hospital,,,,,,,,medium
hospitals,2126461371,node,12.9837958,80.1932105,Rotary Central Margaret Sidney Hospital,hospital,hospital,,,,,,,medium
hospitals,2145405955,node,12.9786524,80.1850278,Sri Chakra Hospital,hospital,hospital,,,,,,,medium
hospitals,2151933464,node,12.9860357,80.1885197,Apollo Pharmacy,pharmacy,pharmacy,,,,,,,medium
hospitals,2162769565,node,12.918328,80.187629,RA Usha's clinic,clinic,clinic,,,,,,,medium
hospitals,2162770047,node,12.917927,80.187478,SV clinic,clinic,clinic,,,,,,,medium
hospitals,2162771723,node,12.917897,80.187416,SV Lab,clinic,clinic,,,,,,,medium
hospitals,2162771900,node,12.917246,80.1873,V-Care Clinic,clinic,clinic,,,,,,,medium
hospitals,2162772403,node,12.917288,80.187317,RPT Medicals,pharmacy,pharmacy,,,,,,,medium
hospitals,2163785044,node,12.886344,80.188974,KK clinic,clinic,,,,,,,,medium
hospitals,2210056220,node,12.8928496,80.1835976,Rajan Hospital,hospital,,,,,no,,,critical
hospitals,2253361647,node,12.9842586,80.1886083,Dr. Janardhanan Multispeciality Dental Clinic,hospital,hospital,,,,,,,medium
hospitals,2253368679,node,12.9843945,80.188611,Ambhika Medicals,pharmacy,pharmacy,,,,,,,medium
hospitals,2258356173,node,12.9872328,80.1881281,MedPlus,pharmacy,pharmacy,,,,,,,medium
hospitals,2296731456,node,13.076782,80.268345,Dr Venugopals' Sundaram Clini,hospital,hospital,,,,,,,medium
hospitals,2296731781,node,13.0768734,80.2678381,Dr Kabir's Clinic,hospital,hospital,,,,,,,medium
hospitals,2296732187,node,13.0764345,80.2672427,Dr Sridhars'Clinic,hospital,hospital,,,,,,,medium
hospitals,2394694856,node,13.0904821,80.215805,Apollo Pharmacy,pharmacy,pharmacy,,,,,,,medium
hospitals,2485567524,node,13.0921812,80.2594411,Vepery Hospital,hospital,hospital,,,,,,,medium
hospitals,2517035814,node,12.9658002,80.191882,Vasan Eye care,hospital,hospital,,,,,,,medium
hospitals,2559180846,node,13.0929667,80.2236256,Jaws Dental Foundation,hospital,hospital,,,,yes,,,critical
hospitals,2587530810,node,13.0205681,80.2594702,Chennai Skin Foundation,hospital,hospital,,,,,,,medium
hospitals,2607437437,node,13.2772938,80.2598649,Venkata rathnam Hospital,hospital,,,,,yes,,,critical
hospitals,2669702938,node,12.9710287,80.2082964,Sukrthi Nursing Home,hospital,hospital,,,,yes,,,critical
hospitals,2669790528,node,13.0743875,80.2006671,Chennai Jayanth Acupuncture Clinic,,alternative,,,,,+91 77082 11515,https://chennaiacupuncture.com/,medium
hospitals,2676678607,node,13.024235,80.2231706,24 Hours Hospital,clinic,clinic,Private,,,yes,,,critical
hospitals,2794348661,node,13.0405941,80.1784622,A.N.N Hospital,hospital,,,,,yes,,,critical
hospitals,2878310971,node,12.9806725,80.1881307,Roja Medicals,pharmacy,pharmacy,,,,,,,medium
hospitals,2966142809,node,13.0705042,80.150612,Appolo Speciality Hospital Vanagram,hospital,,,,,,,,medium
hospitals,3118864398,node,13.0381705,80.2573008,Kauvery Hospital,hospital,hospital,,,,yes,+914440006000,https://www.kauveryhospital.com/,critical
hospitals,3157617785,node,12.9255743,80.1281333,Dr Mohan's Diabetes Hospital,hospital,hospital,,,,,,,medium
hospitals,3240606754,node,12.9886621,80.1903162,Shri Ganesh Pharmacy,pharmacy,pharmacy,,,,,,,medium
hospitals,3372786283,node,12.9862735,80.2298924,Velachery SABA Hospital,hospital,hospital,,,,,,,medium
hospitals,3397750866,node,13.022387,80.2230108,Dr. Reddi's Poly Clinic,clinic,clinic,,,,,,,medium
hospitals,3450053562,node,13.0249589,80.2204682,Appollo Pharmacy,pharmacy,pharmacy,,,,,,,medium
hospitals,3450059376,node,13.0248573,80.2204111,Sushil Medicals,pharmacy,pharmacy,,,,,,,medium
hospitals,3453282583,node,13.0250873,80.221673,Sri Ram Medicals,pharmacy,pharmacy,,,,,,,medium
hospitals,3453302326,node,13.0249743,80.2207562,Amman Medicals,pharmacy,pharmacy,,,,,,,medium
hospitals,3453302327,node,13.0249507,80.2203146,Ganesh Medicals,pharmacy,pharmacy,,,,,,,medium
hospitals,3453302328,node,13.0250178,80.2213774,Naga Medicals,pharmacy,pharmacy,,,,,,,medium
hospitals,3453302329,node,13.0248543,80.2208806,Sugam Poly Clinic,clinic,clinic,,,,,,,medium
hospitals,3453328189,node,13.0248243,80.2203784,24 Hours Health care centre,clinic,clinic,,,,,,,medium
hospitals,3453367856,node,13.0242117,80.2231695,Sri Karaneeswarar Medicals,pharmacy,pharmacy,,,,,,,medium
hospitals,3453898726,node,13.0222576,80.2211617,Udayam Medicals,pharmacy,pharmacy,,,,,,,medium
hospitals,3467526751,node,13.0216638,80.2194646,Sri Iyappa Medicals,pharmacy,pharmacy,,,,,,,medium
hospitals,3470834274,node,13.0221323,80.2245935,Unnamed,pharmacy,pharmacy,,,,,,,medium
hospitals,3470862093,node,13.0246739,80.2203223,"Dr. R. Gurusamy, ENT & General",doctors,doctor,,,,,,,medium
hospitals,3470862094,node,13.0252349,80.2227857,Rajesh Clinic,doctors,doctor,,,,,,,medium
hospitals,3470862095,node,13.0252375,80.2228534,Smile Care,dentist,dentist,,,,,,,medium
hospitals,3470914439,node,13.0395967,80.2213776,Jaya Medicals,pharmacy,pharmacy,,,,,,,medium
hospitals,3471088863,node,13.0242232,80.2231722,Tooth Craft,dentist,dentist,,,,,,,medium
hospitals,3485824671,node,13.0247344,80.2168255,MedPlus,pharmacy,pharmacy,,,,,,,medium
hospitals,3485824672,node,13.0221564,80.2207542,Saranya Medicals,pharmacy,pharmacy,,,,,,,medium
hospitals,3485824673,node,13.0222453,80.2206601,Saravana Medicals,pharmacy,pharmacy,,,,,,,medium
hospitals,3485824674,node,13.0218682,80.224325,Sayer Pharmacy,pharmacy,pharmacy,,,,,,,medium
hospitals,3485824675,node,13.0221953,80.2226021,Sindhu Pharmacy,pharmacy,pharmacy,,,,,,,medium
hospitals,3485824676,node,13.0222897,80.2199272,Vasantham Medicals,pharmacy,pharmacy,,,,,,,medium
hospitals,3485824677,node,13.0224517,80.2194413,Unnamed,pharmacy,pharmacy,,,,,,,medium
hospitals,3493034087,node,12.9867053,80.2243017,Unnamed,pharmacy,pharmacy,,,,,,,medium
hospitals,3494254196,node,13.0923775,80.2777601,Bohra Tooth Palace,dentist,dentist,,,,,,,medium
hospitals,3494254197,node,13.0922553,80.2777363,Unnamed,pharmacy,pharmacy,,,,,,,medium
hospitals,3508280901,node,12.9857194,80.2291961,Gandhi Pharmacy,pharmacy,pharmacy,,,,,,,medium
hospitals,3524770229,node,13.0242543,80.2185088,Maruthi Pharmacy,pharmacy,pharmacy,,,,,,,medium
hospitals,3614668683,node,13.0003975,80.2611458,JOGO Clinic,,psychotherapist,,,,,,,medium
hospitals,3664004950,node,12.9012946,80.1583761,Chellam Hospital,hospital,,Chellam Hosptial,,,,,,medium
hospitals,3680482049,node,13.041711,80.2285827,"Sri Meenakshi Nursing Home, Chennai",clinic,clinic,,,,,044 2345 5290,,medium
hospitals,3685002782,node,13.0419746,80.2249547,West Mambalam Pharmacy,pharmacy,pharmacy,,,,,,,medium
hospitals,3687711447,node,12.9767775,80.2223505,Kaya Skin clinic,hospital,hospital,,,,,,,medium
hospitals,3702797921,node,13.0859961,80.1870589,Madras Medical Mission Hospital - Institute of Cardio Vascular Diseases,hospital,hospital,,,,yes,044 2656 5991,http://www.madrasmedicalmission.org/,critical
hospitals,3735409816,node,13.0420421,80.2257791,Jeyalakshmi Medicals,pharmacy,pharmacy,,,,,,,medium
hospitals,3736313474,node,12.9519172,80.136095,Ramana Children's Hospital,clinic,clinic,,,,,,,medium
hospitals,3745022788,node,13.0391259,80.2212706,Vinodh Medicals,pharmacy,pharmacy,,,,,,,medium
hospitals,3749116734,node,12.9726559,80.1392073,Sathya Clinic,clinic,clinic,,,,,,,medium
hospitals,3749230043,node,12.9719221,80.1412126,MedPlus,pharmacy,pharmacy,,,,,,,medium
hospitals,3774546122,node,12.9991848,80.2563513,Andavar Medicals,pharmacy,pharmacy,,,,,,,medium
hospitals,3774546123,node,12.9992548,80.257968,Nagappa Pharmacy,pharmacy,pharmacy,,,,,,,medium
hospitals,3777708607,node,12.9991541,80.2566841,MedPlus,pharmacy,pharmacy,,,,,,,medium
hospitals,3800583777,node,13.0363292,80.2226905,Apollo Pharmacy,pharmacy,pharmacy,,,,,,,medium
hospitals,3800583778,node,13.0366726,80.2230223,Mumtaz Medicals,pharmacy,pharmacy,,,,,,,medium
hospitals,3800583779,node,13.0362675,80.2222656,Saravana Medicals,pharmacy,pharmacy,,,,,,,medium
hospitals,3810841790,node,13.0368258,80.2230191,Dhanalakshmi Medicals,pharmacy,pharmacy,,,,,,,medium
hospitals,3969967345,node,12.968197,80.1487307,Bawaa Medicals,pharmacy,pharmacy,,,,,,,medium
hospitals,3971391760,node,12.9859425,80.2282833,Unnamed,pharmacy,pharmacy,,,,,,,medium
hospitals,3971391761,node,12.9861154,80.2274512,Appolo Pharmacy,pharmacy,pharmacy,,,,,,,medium
hospitals,3982078512,node,13.1260907,80.2488406,Pavithra Hospital,hospital,hospital,,,,,,,medium
hospitals,4221573903,node,13.0642564,80.2497746,Shankara Netralaya Eye Hospital,hospital,hospital,,,,,,https://sankaranethralaya.org/,medium
hospitals,4238552590,node,13.0861416,80.2529597,Dr Aslam Yousuff Clinic,doctors,doctor,,,,,26423282,,medium
hospitals,4269972191,node,13.0610433,80.2765499,Shree devi medicals,pharmacy,pharmacy,,,,,7200935169,,medium
hospitals,4304184691,node,12.9511216,80.1457604,Surya Medical,pharmacy,pharmacy,,,,,,,medium
hospitals,4310359596,node,12.9868731,80.1163143,Balaji Medicals,pharmacy,pharmacy,,,,,,,medium
hospitals,4329387869,node,12.9733792,80.187599,Srinivasan Rajalakshmi Memorial Hospital,hospital,hospital,"Dr. S.Krishnan , MD.RT, Dr. Mrs. P. Radha [MD]",,,yes,"+91 98401 17136, +91 44 4504 6010",,critical
hospitals,4402711896,node,13.0111273,80.1530134,Sri Nanthish Medicals,pharmacy,pharmacy,,,,,+91 44 6450 6869,,medium
hospitals,4411841796,node,13.0286757,80.183588,Unnamed,clinic,,,,,,,,medium
hospitals,4411853996,node,13.0278142,80.1832579,Unnamed,clinic,,,,,,,,medium
hospitals,4411855589,node,13.026489,80.1829882,Unnamed,hospital,,,,,,,,medium
hospitals,4411855591,node,12.9745585,80.2201536,Unnamed,clinic,clinic,,,,,,,medium
hospitals,4417312196,node,13.0339283,80.2142544,Apollo Pharmacy,pharmacy,pharmacy,,,,,04424745946,https://www.apollopharmacy.in/,medium
hospitals,4421926391,node,13.0672454,80.2496008,Unnamed,clinic,clinic,,,,,,,medium
hospitals,4455385690,node,13.0594837,80.1694976,Unnamed,clinic,,,,,,,,medium
hospitals,4486583996,node,13.0380047,80.1889685,Chennai Medical Centre Hospital,hospital,hospital,,,,,,,medium
hospitals,4488082604,node,13.0515961,80.2114304,SRM Institutes For Medical Science,hospital,hospital,,,,,+91 44 2000 2001,https://www.simshospitals.com/,medium
hospitals,4488387389,node,13.0327786,80.2526813,Unnamed,clinic,clinic,,,,,04424346665,,medium
hospitals,4549736615,node,12.9645947,80.2111207,Unnamed,pharmacy,pharmacy,,,,,,,medium
hospitals,4549736618,node,12.9651772,80.2076115,Unnamed,pharmacy,pharmacy,,,,,,,medium
hospitals,4549736619,node,12.9651808,80.2070403,Unnamed,pharmacy,pharmacy,,,,,,,medium
hospitals,4549736620,node,12.9653086,80.2064949,Unnamed,pharmacy,pharmacy,,,,,,,medium
hospitals,4549736621,node,12.9654845,80.2065693,Unnamed,pharmacy,pharmacy,,,,,,,medium
hospitals,4554279725,node,13.1108976,80.0952836,Vivekanandha,hospital,,,,,,,,medium
hospitals,4580687657,node,13.0313209,80.2247278,Siva clinic,clinic,clinic,,,,,,,medium
hospitals,4580687658,node,13.0313163,80.2246668,Sri Krishna Medicals,pharmacy,pharmacy,,,,,,,medium
hospitals,4580688050,node,13.0366881,80.2230407,Sri Desikan Clinic,doctors,doctor,,,,,,,medium
hospitals,4639687857,node,12.921547,80.0920082,Amman Medicals,pharmacy,pharmacy,,,,,,,medium
hospitals,4639806075,node,12.9222811,80.0947731,Apollo Pharmacy,pharmacy,pharmacy,,,,,,,medium
hospitals,4740021911,node,13.0396163,80.2630412,Gokul XRAY,pharmacy,pharmacy,,,,,,,medium
hospitals,4740298624,node,12.9241666,80.1274453,government child health center,hospital,hospital,,,,yes,,,critical
hospitals,4740298625,node,12.9229715,80.1298204,Christdas hospital,hospital,hospital,,,,yes,,,critical
hospitals,4764302980,node,13.0135999,80.2395364,HEALTH,hospital,,,,,,,,medium
hospitals,4783864424,node,12.9001585,80.1422301,Unnamed,clinic,clinic,,,,,,,medium
hospitals,4813324323,node,13.1133021,80.2905249,Unnamed,hospital,hospital,,,,,+914425980998,,medium
hospitals,4911069621,node,12.9256804,80.1268179,Unnamed,clinic,clinic,,,,,,,medium
hospitals,4911075821,node,12.9261223,80.1265186,Unnamed,hospital,hospital,,,,,,,medium
hospitals,4911122921,node,12.92663,80.1278607,Unnamed,clinic,clinic,,,,,,,medium
hospitals,4911126521,node,12.9266488,80.1277701,Unnamed,pharmacy,pharmacy,,,,,,,medium
hospitals,4911144021,node,12.9270824,80.1273883,Unnamed,clinic,clinic,,,,,,,medium
hospitals,5040904305,node,12.9692614,80.1874944,MedPlus,pharmacy,pharmacy,,,,,,,medium
hospitals,5087492830,node,12.9224285,80.1501994,Vani Nursing Home,clinic,clinic,,,,,,,medium
hospitals,5087492831,node,12.923675,80.1277373,Dr padma clinic,clinic,clinic,,,,,,,medium
hospitals,5087493136,node,12.9230989,80.130824,Sugam homeopathic hospital,hospital,hospital,,,,,,,medium
hospitals,5087493227,node,12.9220657,80.1381329,Dr. KK eye care center,hospital,hospital,,,,,,,medium
hospitals,5087493324,node,12.9220102,80.1417788,Be Well Hospital,hospital,hospital,,,,yes,,,critical
hospitals,5087493921,node,12.9227777,80.1484099,CMC poly clinic,clinic,,,,,,,,medium
hospitals,5087493923,node,12.922702,80.1286181,MedPlus,pharmacy,pharmacy,,,,,,,medium
hospitals,5090924224,node,12.9237851,80.1589529,Chellam Super Speciality Center,hospital,hospital,,,,,,,medium
hospitals,5090925921,node,12.9224017,80.1625903,Apollo Pharmacy,pharmacy,pharmacy,,,,,,,medium
hospitals,5090926024,node,12.9225168,80.1522357,New Life Hospital,hospital,hospital,,,,yes,,,critical
hospitals,5098123367,node,12.8470907,80.2267617,Novel Dental Care,dentist,dentist,,,,,,,medium
hospitals,5225824334,node,13.0852758,80.0674867,Sri Ramachandra Hospital,hospital,hospital,,,,,,,medium
hospitals,5227833113,node,13.1232827,80.0591826,Grace Hospital,hospital,hospital,,,,,,,medium
hospitals,5227836679,node,13.1217696,80.0634217,Abirami Nursing Home,hospital,hospital,Ravi,,,,,,medium
hospitals,5229515285,node,13.0176941,80.2058832,Primary Health Center,,centre,,,,,,,medium
hospitals,5229996823,node,13.1155685,80.0632561,Gov Sub Urban Health Center,hospital,hospital,,,,,,,medium
hospitals,5230370413,node,13.0820389,80.1688148,Vishnu Eye Clinic,,optometrist,,,,,,http://vishnueyeclinic.com,medium
hospitals,5230405199,node,13.0812175,80.1647462,Dr.Agarwal's Eye Hospital,,optometrist,,,,,,https://www.dragarwal.com/,medium
hospitals,5234697495,node,12.9372721,80.1565903,Apollo Pharmacy,pharmacy,pharmacy,,,,,,,medium
hospitals,5234697496,node,12.937646,80.1561158,Unnamed,pharmacy,pharmacy,,,,,,,medium
hospitals,5234772952,node,12.9406026,80.1509194,Unnamed,pharmacy,pharmacy,,,,,,,medium
hospitals,5246751725,node,12.9262375,80.1479482,MedPlus,pharmacy,pharmacy,,,,,,,medium
hospitals,5246751826,node,12.9259189,80.1476043,Apollo Pharmacy,pharmacy,pharmacy,,,,,,,medium
hospitals,5258898327,node,12.9106573,80.1427813,Apollo Pharmacy,pharmacy,pharmacy,,,,,,,medium
hospitals,5258976324,node,12.885562,80.151595,Government Health Center,hospital,hospital,,,,,,,medium
hospitals,5258977224,node,12.8907407,80.1415224,Krishna Medicals,pharmacy,pharmacy,,,,,,,medium
hospitals,5259008321,node,12.8917407,80.1412614,Annai Therasa Hospital,hospital,hospital,,,,,,,medium
