category,osm_id,osm_type,lat,lon,name,amenity,healthcare,operator,capacity,beds,emergency,phone,website,priority
schools,2296739472,node,13.076586,80.2666606,சென்னை மாநகராட்ச்சி பள்ளி-சிந்தாரிபேட்டை,school,,,,,,,,medium
schools,2296744654,node,13.0736154,80.2678488,Chintadripet Middle School,school,,,,,,,,medium
schools,2296745323,node,13.074522,80.2694716,Rao Bahadur Calavala Cunnan Chetty Middle School,school,,,,,,,,medium
schools,2381473122,node,13.089879,80.2862748,NIIT,college,,,,,,,,medium
schools,2394711912,node,13.0687761,80.218961,IID Community College,college,,,,,,,,medium
schools,2427727852,node,13.0350686,80.2324195,Unnamed,school,,,,,,,,medium
schools,2517035812,node,12.9657555,80.1970157,King's Matric Hr Sec School,school,,,,,,,,medium
schools,2583555357,node,13.1511436,80.2987442,Revoor Padmanabha Chetty Matriculation Higher Secondary School,school,,,,,,,,medium
schools,2728294977,node,12.9298318,80.2045907,Infant jesus high school,school,,,,,,,,medium
schools,2779907360,node,13.054758,80.2412002,Padma Seshadri Bala Bhavan Higher Secondary School,school,,,,,,+91 44 2817 2459,,medium
schools,3027045820,node,12.8956004,80.1214822,GKM College of Engineering,college,,,,,,,https://gkmcet.net.in/,medium
schools,3029365065,node,12.8645028,79.991994,HIET Polytechnic College,college,,,,,,,,medium
schools,3029387357,node,12.8641206,79.973316,Sri Krishna Engineering College,college,,,,,,,,medium
schools,3071893249,node,12.928648,80.1453706,Sreevatsa Viswanathan Vivekananda Vidhyalaya,school,,,,,,,,medium
schools,3097012397,node,12.926285,80.1978774,Chennai School (Corporation),school,,,,,,,,medium
schools,3149264021,node,13.02092,80.1692038,St. Christopher Nursery And Primary School,school,,,,,,,,medium
schools,3397754749,node,13.0231287,80.2180065,Diana Nursery & Primary School,school,,Private,,,,+91 98401 41553,http://www.dianaschool.org/,medium
schools,3615415200,node,12.9961623,80.2462804,Asian College of Journalism,college,,,,,,+91 44 2254 2842,https://www.asianmedia.org/,medium
schools,3714628813,node,13.3311034,79.8881774,vivekananda matriculation higher secondary school,school,,,,,,,,medium
schools,3998858427,node,13.0348934,80.238973,தென் இந்திய இந்தி பரப்புரை கூட்டமைப்பு,school,,,,,,,,medium
schools,4035159042,node,13.0977041,80.2285669,Soundara Pandiya Nadar School,school,,,,,,,,medium
schools,4090239218,node,12.968849,80.1920857,Rajkumar Sulochana Matric Higher Secondary School,school,,,,,,,,medium
schools,4153810890,node,13.0286604,80.2243406,Oxford Matriculation Higher Secondary School,school,,,,,,,,medium
schools,4195222607,node,12.8684808,80.0619303,Govt School,school,,,,,,,,medium
schools,4195239801,node,12.8682533,80.0617444,4th Cross Street,school,,,,,,,,medium
schools,4213294489,node,13.0504588,80.1798944,Good Shepherd Matriculation School,school,,,,,,04424862003,,medium
schools,4231249091,node,13.045989,80.1422888,Alpha Arts and Science College,school,,,,,,,,medium
schools,4290851202,node,13.0679752,80.2242291,PANIMALAR POLYTECHNIC COLLEGE,school,,,,,,,,medium
schools,4294274187,node,12.9801464,80.2320468,Chennai Primary School,school,,,,,,,,medium
schools,4300667140,node,12.9852163,80.218948,Chennai Higher Secondary School,school,,,,,,,,medium
schools,4310590233,node,12.9510813,80.1488697,St Mark's School,school,,,,,,,,medium
schools,4315323191,node,13.0352427,80.1609081,St.Johns MHSS,school,,,,,,,,medium
schools,4351216397,node,13.1185939,80.2792156,RJR Middle School,school,,,,,,,,medium
schools,4358935393,node,13.0270459,80.1819043,Unnamed,school,,,,,,04422490156,,medium
schools,4377440092,node,13.0372385,80.2334005,Target soft solution,school,,,,,,,,medium
schools,4377440093,node,13.0371111,80.2333714,Unnamed,school,,,,,,,,medium
schools,4383204790,node,13.0784245,80.282892,KYM,school,,,,,,,,medium
schools,4406456514,node,12.9157009,80.2364655,Tamilnadu Teachers Education University,university,,,,,,,https://www.tnteu.in/,medium
schools,4411778295,node,12.9874465,80.2184533,Unnamed,school,,,,,,,,medium
schools,4411841291,node,13.0234374,80.1816259,Unnamed,school,,,,,,,,medium
schools,4421925894,node,13.0654103,80.2336977,Unnamed,school,,,,,,,,medium
schools,4421948894,node,13.0681334,80.2491591,Unnamed,school,,,,,,,,medium
schools,4447008637,node,13.0048641,80.252718,Aathichudy Special School,school,,,,,,+91 44 2726 4422,,medium
schools,4447073028,node,13.0404737,80.1545457,Grace Matriculation Higher Secondary School,school,,,,,,(044) 24765432,,medium
schools,4447078989,node,13.1179517,80.1306967,grace school,school,,,,,,044-27231788,,medium
schools,4447081480,node,12.7970554,80.2217236,Hello Kids - Ilanthalir,school,,,,,,+91 9994379967,,medium
schools,4447101707,node,12.8144437,80.2284467,Kidzee - Guduvancheri,school,,,,,,+91 9187546 70166,,medium
schools,4447110198,node,13.0227521,80.027318,Loyola International Residential,school,,,,,,(044) 67130745,,medium
schools,4447246138,node,12.9715673,80.1265543,Sri Sankara Vidyalaya Matriculation School,school,,,,,,044 2248 4960,,medium
schools,4447298329,node,13.0502159,80.2699958,Gill Adarsh Matriculation Higher Secondary School,school,,,,,,+91 44 2847 4808,,medium
schools,4450042008,node,13.0363635,79.8137105,Loyola International Residential and Day School - LIRS,school,,,,,,(044) 67130745,,medium
schools,4450536979,node,12.9767972,80.226075,St Antony School,school,,,,,,,,medium
schools,4517223590,node,13.1232153,80.169752,Unnamed,school,,,,,,,,medium
schools,4584956489,node,12.9887139,80.2306876,Department of Electrical Engineering;Electrical Engineering Department,university,,,,,,,,medium
schools,4604870491,node,13.1101564,80.2431365,Unnamed,school,,,,,,,,medium
schools,4633798289,node,13.1128208,80.2388201,Unnamed,school,,,,,,,,medium
schools,4727968819,node,12.9914769,80.2336786,IIT Madras,university,,Goverment of India,,,,+91 44 2257 8101,https://www.iitm.ac.in/,medium
schools,4929975722,node,13.2148462,80.048777,Unnamed,school,,DEVADASS nayagam,,,,,,medium
schools,5087492821,node,12.9228716,80.132183,Sri Sankara Vidyalaya Matriculation Higher Secondary School,school,,,,,,+91 44 2239 3183,https://srisankaraglobalacademy.com/,medium
schools,5090924223,node,12.9239351,80.1583508,Unnamed,school,,,,,,+91-44-22270454,https://www.alphagroup.edu,medium
schools,5224673128,node,13.115483,80.0625214,Sri RamaKrishna Matric. Higher Sec. School,school,,Sri RamaKrishna Matric. Higher Sec. School,,,,,,medium
schools,5225756935,node,12.9360597,80.1609096,Zion matriculation higher secondary school,school,,,,,,,,medium
schools,5226289023,node,12.9428412,80.1502698,Saviour Jesus Matriculation Higher Secondary School,school,,,,,,,,medium
schools,5227517601,node,13.0352594,79.815072,Unnamed,school,,,,,,,,medium
schools,5227520899,node,13.1551824,79.86994,Sri Venkateswara Institute of Science and Technlogy,college,,,,,,,,medium
schools,5227522820,node,13.1507029,79.8684738,Thirumurugan College of Arts and Science,college,,,,,,,,medium
schools,5227805797,node,13.1155935,79.9231614,John Boscho College,college,,,,,,,,medium
schools,5227829210,node,13.1231039,80.0453846,Jaya College of Arts and Science,university,,,,,,,,medium
schools,5227831036,node,13.1229735,80.04647,Jaya College of Pharmacy,college,,,,,,,,medium
schools,5227831082,node,13.1252713,80.0446713,Jaya Matriculation Higher Secondary School,school,,,,,,,,medium
schools,5227841397,node,13.1207845,80.061702,Holy Infant Jesus Matric Higher Secondary School,school,,,,,,,,medium
schools,5229579151,node,13.1195044,80.0744657,Hindu College,college,,,,,,,,medium
schools,5229840661,node,13.3343065,80.1948277,L.E.F. Eaden Matriculation Higher Secondary School,school,,,,,,,,medium
schools,5229848239,node,13.3334231,80.1928596,Gengu swami naidu School,school,,Latha Mageshwari,,,,,,medium
schools,5229848620,node,13.3393094,80.1945821,Adarsh Matriculation Higher Secondary school,school,,,,,,,,medium
schools,5231956170,node,13.0655003,80.1108509,S.A Engineering College,college,,,,,,+914426801999,https://www.saec.ac.in/,medium
schools,5234697499,node,12.9404891,80.1561516,Shikshaa Matriculation Higher Secondary School,school,,,,,,,,medium
schools,5246576324,node,12.9229848,80.1168286,Unnamed,school,,,,,,,,medium
schools,5246751821,node,12.9221572,80.1163643,Christ king metric hr sec school,school,,,,,,,,medium
schools,5246751823,node,12.9170277,80.1155469,St Mary's metric hr sec school,school,,,,,,,,medium
schools,5246751824,node,12.9161721,80.1156075,CSI Middle school,school,,CSI,,,,,,medium
schools,5259088434,node,12.8839707,80.1524806,Unnamed,school,,,,,,,,medium
schools,5282745421,node,13.0592368,80.2337307,Loyola-Icam College of Engineering and Technology,college,,,,,,+91 44 2817 8490,,medium
schools,5300479623,node,12.7919469,79.8163488,Unnamed,school,,,,,,,,medium
schools,5302949922,node,12.9223303,80.1429628,St Mark matric school,school,,,,,,,,medium
schools,5320053509,node,13.0361057,80.2365642,செ.தெ நாயகம் தியாகராய நகர் மேனிலைப் பள்ளி,school,,,,,,,,medium
schools,5332419164,node,12.938573,80.2528173,St. Joseph Higher Secondary School,school,,,,,,,,medium
schools,5336398867,node,13.1031947,80.2093113,St. John Williams Matriculation School,school,,,,,,,,medium
schools,5346397021,node,13.0557408,80.2719053,மணிஸ் நர்சரி மற்றும் பிரைமரி பள்ளி,school,,,,,,,,medium
schools,5372322923,node,13.059306,80.2367708,Unnamed,college,,,,,,,,medium
schools,5372361521,node,13.05904,80.2367929,Loyola Institute of Business Administration,college,,,,,,+91 44 28177100,https://liba.edu/,medium
schools,5484076358,node,13.0358756,80.2374395,குண்டூர் சுப்பையா பிள்ளை தி.நகர் பெண்கள் மேல் நிலைப்பள்ளி,school,,,,,,,,medium
schools,5485650822,node,13.0407103,80.2643936,Unnamed,college,,,,,,,,medium
schools,5570545748,node,12.9853379,80.2277188,Unnamed,school,,,,,,,,medium
schools,5846492985,node,13.0105838,80.2353736,அண்ணா பல்கலைக்கழகம்,college,,,,,,,https://www.annauniv.edu/,medium
schools,5875330425,node,13.0278146,80.2444728,Govt.Hr secondary school,school,,,,,,,,medium
schools,5936040585,node,13.07553,80.2202914,Government Yoga And Naturopathy Medical College & Hospital,college,,,,,,+91 44 2622 2516,https://www.gynmc.com/,medium
schools,5964208543,node,12.9480327,80.1396335,Admin Block & Dean Office,college,,,,,,,,medium
schools,5992069281,node,13.0383691,80.1628252,Rajiv School of Excellence Matriculation & Higher Secondary,school,,,,,,,,medium
schools,6036590821,node,13.1084682,80.208451,Singaram Pillai Girls High School,school,,,,,,,,medium
schools,6189376285,node,12.8256554,80.2316079,Unnamed,school,,,,,,,,medium
schools,6356479646,node,13.0490522,80.2465644,Bala Mandir Kamaraj Trust,school,,,,,,,,medium
schools,6367914546,node,13.0383738,80.0528694,Unnamed,college,,,,,,,,medium
schools,6367916011,node,13.0245844,80.0174597,Unnamed,college,,,,,,,,medium
schools,6527322712,node,13.18822,80.1061083,Vel Tech Engineering College,college,,,,,,073587 01998,https://www.velhightech.com/,medium
schools,6914937634,node,13.0390969,80.1419659,Sri Ramachandra Medical College And Research Institute,college,,,,,,,,medium
schools,7017176677,node,13.1490453,80.0669083,Carmel School,school,,,,,,,,medium
schools,7053805485,node,12.9097665,80.249499,Unnamed,school,,,,,,,,medium
schools,7090003132,node,12.9956265,80.2040906,St Brittos College,college,,,,,,,https://stbrittoscollege.edu.in/,medium
schools,7130308740,node,13.1654449,80.2630526,Unnamed,college,,,,,,,,medium
schools,7134517787,node,12.9418372,80.1016436,Unnamed,school,,,,,,,,medium
schools,7136008687,node,13.0494342,80.2581387,National Public School,school,,,,,,+91 44 2835 1973,https://www.npschennai.com/,medium
schools,7136010486,node,13.0499352,80.2566304,ஸ்ரீ சாரதா பள்ளி,school,,,,,,,,medium
schools,7136028385,node,13.0502398,80.2566442,D.A.V Boys Higher Secondary School,school,,,,,,,,medium
schools,7266228885,node,12.8346111,79.8886105,Unnamed,school,,,,,,,,medium
schools,7266257988,node,12.7935247,79.8128399,Unnamed,school,,,,,,,,medium
schools,7266259389,node,12.8087639,79.7568579,Unnamed,school,,,,,,,,medium
schools,7592381392,node,13.051694,80.2108108,Unnamed,school,,,,,,,,medium
schools,7653029483,node,13.1227532,79.9948579,Raja National Matriculation Higher Secondary School,school,,,,,,,,medium
schools,7653041586,node,13.1204266,79.9958798,Sriram Engineering College,school,,,,,,,,medium
schools,7723762942,node,13.039242,80.2563567,Peace Academy Chennai,school,,,,,,+91 72997 17700,https://peaceacademy.in/info/,medium
schools,7930758686,node,12.9250033,80.228667,Unnamed,school,,Orchids International School,,,,6366412971,https://www.orchidsinternationalschool.com/chennai-branches/thoraipakkam/,medium
schools,7990935245,node,13.1230861,80.0460099,Jaya College of Physiotheraphy,university,,,,,,,,medium
schools,8095515268,node,13.0260311,80.2114987,Manimegalai Vidhyalaya Nursery and Primary School,school,,,,,,044 2474 0896,,medium
schools,8096237707,node,13.0293598,80.2068015,Seethalakshmi Vidhyalaya School,school,,,,,,,,medium
schools,8096940514,node,13.0294143,80.2124208,Chennai High School,school,,,,,,,,medium
schools,8100718329,node,13.0283513,80.2091487,Apple Kids International Pre School,school,,,,,,+91 99404 42258,http://applekids.in/,medium
schools,8597345825,node,12.969047,80.1942822,Prince Srivari Vidyalaya,school,,,,,,,,medium
schools,8597345826,node,12.9694645,80.1949092,Shri Venkateshwara Highter Secondary School,school,,,,,,,,medium
schools,8628194990,node,12.9602888,80.18651,Holy Family Convent Matric. Hr. Sec. School,school,,,,,,+91 44 2247 3008,https://www.holyfamilyconvent.com/,medium
schools,8669165865,node,12.9689235,80.1849511,Government Higher Secondary School,school,,Government of Tamil Nadu,,,,,,medium
schools,8669165867,node,12.9688048,80.1844534,Government Primary School,school,,Government of Tamil Nadu,,,,,,medium
schools,8935540225,node,13.0482979,80.2464292,Satyamurthi high school,school,,,,,,,,medium
schools,9106660530,node,13.048451,80.2801127,Unnamed,school,,,,,,,,medium
schools,9333222435,node,12.9217681,80.2404146,Kcg college of techology,college,,,,,,,,medium
schools,9348174751,node,13.0537478,80.2591932,MEASI Academy of Architecture,college,,,,,,,,medium
schools,9378879818,node,12.8438802,80.2050179,The School - KFI,school,,Krishnamurti Foundation,,,,,,medium
schools,9391105251,node,12.9761444,80.138181,Nadar Sangam Matric Hr Sec School,school,,,,,,044 43168089,,medium
schools,9581019680,node,13.1176823,79.9916159,Sri Ram Engineering College Veppampattu,university,,Anna University,,,,,http://sriramec.edu.in/,medium
schools,9920582502,node,12.9430359,80.1928444,Netaji Vidyalaya School,school,,,,,,,,medium
schools,9994034445,node,13.0401285,80.1309534,Government Higher secondary school,school,,,,,,,,medium
schools,10057687022,node,13.0614063,80.279333,ground,university,,,,,,,,medium
schools,10266829567,node,13.1211345,80.1486086,R Square Academy,university,,,,,,,,medium
schools,10266877855,node,13.0307877,80.1638766,"R Square Academy for Tnpsc, Tnusrb SI, Tet, Police, Ssc, Rrb, Bank Exam Coaching Centre",university,,,,,,,https://www.rsquareacademy.in/tnpsc-coaching-center/,medium
schools,10289598933,node,13.1956454,80.1801373,St. Mary's School,school,,,,,,,,medium
schools,10653634259,node,12.8373375,80.1369635,Indian Institute of Information Technology Design and Manufacturing Kancheepuram,college,,,,,,,https://iiitdm.ac.in,medium
schools,10792813774,node,13.1243707,80.0213364,Angel School,school,,,,,,,,medium
schools,10792813775,node,13.1235458,80.0346686,Vivekananda Vidyalaya,school,,,,,,,,medium
schools,10792844389,node,13.0539345,80.1484837,SV High School,school,,,,,,,,medium
schools,11004539754,node,12.8727912,80.2353855,Indian Maritime University,university,,,,,,,,medium
schools,11004539791,node,12.9230904,80.22918,Thangavelu Engineering Collage,college,,,,,,,,medium
schools,11010424405,node,12.763461,80.1581385,Vellore International School (VIS) - Chennai,school,,,,,,,,medium
schools,11013406019,node,12.7936971,80.1850698,"IIT Madras, Thaiyur Campus",college,,,,,,,,medium
schools,11176612212,node,12.8602215,80.1327545,Tagore Engineering Clg,college,,,,,,,,medium
schools,11253282590,node,12.8948995,80.2267708,model school,school,,,,,,,,medium
schools,11703493086,node,12.9218101,80.0925259,SKB Vidhyashram Play School - எஸ்கேபி வித்யாஸ்ரம் பிளே ஸ்கூல்,school,,Play School,,,,,https://skbvidhyashram.in/,medium
schools,11804254206,node,12.870649,80.2203849,Department of Fashion Design,college,,,,,,,,medium
schools,11805421003,node,13.0950602,80.2892677,C.S.I. Anderson Rajagopaul Girls Higher Secondary School,school,,,,,,,,medium
schools,11835034706,node,13.0501982,80.2402338,Venkatasubba Rao matrix Hr Secy School,school,,,,,,,,medium
schools,11848217940,node,12.8738339,80.2211671,Department of Computer science,school,,Department of Higher Education,,,,,,medium
schools,11848217941,node,12.8739157,80.2209903,Department of Electronics,school,,Department of Higher Education,,,,,,medium
schools,11848217942,node,12.8739625,80.2208615,Computer Science Laboratory,school,,Department of Higher Education,,,,,,medium
schools,11848217943,node,12.8739858,80.2207237,Department of Electrical & Electronics Engg.,school,,Department of Higher Education,,,,,,medium
schools,11848217944,node,12.8737589,80.2203054,Department of Mechanical Engg.,school,,Department of Higher Education,,,,,,medium
schools,11848217946,node,12.8739875,80.2202971,Machine Shop & Drawing Hall,school,,Department of Higher Education,,,,,,medium
schools,11848217947,node,12.8741787,80.2203513,Bio Medical Laboratory,school,,Department of Higher Education,,,,,,medium
schools,11917025570,node,12.9129483,80.1918098,Unnamed,school,,,,,,,,medium
schools,12192792965,node,13.0719886,80.1894086,LBEAAR Matric Hr. Sec. School,school,,,,,,,,medium
